client_id,calls_6_month,logons_6_month,Variation
207387,2.0,5.0,Test
3703821,0.0,3.0,Test
143688,2.0,5.0,Control
6774962,6.0,9.0,Test
3149390,6.0,9.0,Control
2770274,3.0,6.0,Test
9573863,5.0,8.0,Test
9531073,0.0,3.0,Control
6115276,3.0,6.0,Control
9683032,5.0,8.0,Test
5144248,3.0,6.0,Test
9607461,6.0,9.0,Control
6913436,6.0,9.0,Test
4166764,3.0,6.0,Control
35091,0.0,3.0,Test
1840578,6.0,9.0,Test
9285946,4.0,7.0,Test
3235641,1.0,4.0,Test
979164,6.0,9.0,Test
7853438,3.0,6.0,Control
2276090,2.0,5.0,Control
373892,0.0,3.0,Control
2100661,3.0,6.0,Control
6631920,1.0,4.0,Control
319514,6.0,9.0,Test
5979365,2.0,5.0,Test
1859491,4.0,7.0,Test
9655711,0.0,3.0,Control
679314,0.0,3.0,Test
7564510,0.0,3.0,Control
5133382,3.0,6.0,Test
8923376,6.0,9.0,Test
9808183,5.0,8.0,Control
33463,2.0,5.0,Control
6853744,2.0,5.0,Control
6192766,5.0,8.0,Test
1752337,1.0,4.0,Test
5379193,2.0,5.0,Control
7319663,0.0,3.0,Control
7340401,3.0,6.0,Test
2341480,0.0,3.0,Control
9252902,6.0,9.0,Control
4829849,1.0,4.0,Control
5363561,5.0,8.0,Control
3510217,5.0,8.0,Test
5992389,1.0,4.0,Test
754987,3.0,6.0,Control
6050920,0.0,3.0,Test
7043532,3.0,6.0,Control
5958130,5.0,8.0,Control
1666074,1.0,4.0,Test
684071,0.0,3.0,Control
3492512,6.0,9.0,Test
3739896,3.0,6.0,Test
1169570,6.0,9.0,Control
2397250,0.0,3.0,Test
6253013,3.0,6.0,Test
9470219,2.0,5.0,Test
1626836,6.0,9.0,Test
383469,6.0,9.0,Test
5784236,5.0,8.0,Test
319618,1.0,4.0,Test
7242210,5.0,8.0,Test
2234064,6.0,9.0,Test
4468190,6.0,9.0,Test
2357486,1.0,4.0,Test
8083493,2.0,5.0,Control
6253622,1.0,4.0,Control
7033412,2.0,5.0,Test
1852606,5.0,8.0,Control
5201417,1.0,4.0,Test
7062086,6.0,9.0,Test
5086758,3.0,6.0,Test
3147586,5.0,8.0,Test
5555416,3.0,6.0,Control
5341221,6.0,9.0,Control
1643125,6.0,9.0,Control
7626947,0.0,3.0,Test
3646669,3.0,6.0,Test
9364875,5.0,8.0,Control
3833976,6.0,9.0,Test
8531948,2.0,5.0,Test
8200722,6.0,9.0,Test
7998714,6.0,9.0,Test
8491121,4.0,7.0,Test
8069761,6.0,9.0,Control
4417148,0.0,3.0,Control
7829434,0.0,3.0,Control
1126201,5.0,8.0,Control
1062722,6.0,9.0,Test
4707688,0.0,3.0,Test
7111677,0.0,3.0,Test
5154397,1.0,4.0,Control
7447954,6.0,9.0,Test
9793339,0.0,3.0,Test
4525231,4.0,7.0,Test
4834169,6.0,9.0,Control
199386,2.0,5.0,Test
2036598,3.0,6.0,Test
4914129,0.0,3.0,Control
205273,1.0,4.0,Test
3881207,0.0,3.0,Test
1996537,4.0,7.0,Test
3767197,4.0,7.0,Control
3673685,5.0,8.0,Test
445481,0.0,3.0,Test
8444884,0.0,3.0,Test
4723532,6.0,9.0,Control
5521831,1.0,4.0,Control
908517,0.0,3.0,Control
4698491,4.0,7.0,Control
7415948,0.0,3.0,Control
5774267,3.0,6.0,Test
4960794,5.0,8.0,Control
3138783,0.0,3.0,Control
720825,3.0,6.0,Test
860349,1.0,4.0,Test
7534652,2.0,5.0,Control
5100840,6.0,9.0,Test
5149899,6.0,9.0,Control
2005018,6.0,9.0,Control
4794158,3.0,6.0,Control
480272,2.0,6.0,Test
4966172,5.0,8.0,Control
7819786,3.0,6.0,Test
3112487,6.0,9.0,Control
5662833,1.0,4.0,Test
4825865,6.0,9.0,Test
5132085,2.0,5.0,Test
1646603,1.0,4.0,Control
4203682,6.0,9.0,Test
5065836,0.0,3.0,Test
7473225,6.0,9.0,Control
3385968,3.0,6.0,Control
8806990,1.0,4.0,Control
2363600,1.0,4.0,Test
4921288,6.0,9.0,Test
7135151,3.0,6.0,Test
5662762,4.0,7.0,Test
9139580,0.0,3.0,Test
9220177,6.0,9.0,Control
1832539,2.0,5.0,Test
8235558,2.0,6.0,Control
9774375,2.0,5.0,Test
2374902,2.0,5.0,Control
2753930,6.0,9.0,Control
5947847,1.0,4.0,Control
4185812,1.0,4.0,Control
1995060,3.0,6.0,Control
2187677,0.0,3.0,Control
2052761,0.0,3.0,Control
1269483,6.0,9.0,Test
148347,6.0,9.0,Test
2004961,3.0,6.0,Test
667664,6.0,9.0,Test
9478184,1.0,4.0,Test
8106405,2.0,5.0,Control
402509,0.0,3.0,Test
3571812,0.0,3.0,Control
4254085,5.0,8.0,Test
365583,1.0,4.0,Control
6885780,6.0,9.0,Test
2200900,6.0,9.0,Control
9057840,0.0,3.0,Test
776137,3.0,6.0,Test
3476970,1.0,4.0,Test
9638466,6.0,9.0,Control
7642426,0.0,3.0,Control
7602445,5.0,8.0,Control
6696565,3.0,6.0,Control
6327460,2.0,5.0,Control
6485697,1.0,4.0,Test
8266123,3.0,6.0,Control
9356922,2.0,5.0,Control
45510,6.0,9.0,Test
8375505,6.0,9.0,Test
8961892,6.0,9.0,Control
3167339,0.0,3.0,Test
584291,6.0,9.0,Control
7845716,1.0,4.0,Control
3092668,2.0,5.0,Control
8232143,5.0,8.0,Control
9465071,3.0,6.0,Test
5147748,0.0,3.0,Control
5598950,6.0,9.0,Control
3194893,1.0,5.0,Control
8409724,2.0,5.0,Test
5671912,3.0,6.0,Control
1549099,6.0,9.0,Test
7694631,0.0,3.0,Test
9114074,1.0,5.0,Control
4368053,5.0,8.0,Test
3237999,6.0,9.0,Test
2152047,2.0,5.0,Test
3591489,3.0,6.0,Control
8565387,4.0,7.0,Test
937877,6.0,9.0,Test
5372156,3.0,6.0,Test
2572416,4.0,7.0,Test
9595191,2.0,5.0,Control
7356503,5.0,8.0,Control
1569144,0.0,3.0,Control
6858280,5.0,8.0,Control
1969515,2.0,5.0,Control
7416962,2.0,5.0,Test
8735726,6.0,9.0,Control
4812012,2.0,5.0,Control
7921954,6.0,9.0,Test
936490,1.0,4.0,Test
1253453,1.0,4.0,Control
5205973,4.0,7.0,Control
4359043,2.0,5.0,Test
4612297,4.0,7.0,Test
54893,0.0,3.0,Test
8120861,0.0,3.0,Control
4112248,6.0,9.0,Control
6322646,5.0,8.0,Test
8913786,1.0,4.0,Test
6990495,1.0,4.0,Test
908660,5.0,8.0,Test
6886786,0.0,3.0,Control
841486,2.0,5.0,Control
527026,6.0,9.0,Test
1011173,4.0,8.0,Control
7321562,2.0,5.0,Test
9912757,5.0,8.0,Test
1027958,2.0,5.0,Test
4473191,4.0,7.0,Control
9064068,0.0,3.0,Test
7991545,6.0,9.0,Control
7404909,3.0,6.0,Test
6009148,2.0,5.0,Test
2540158,1.0,4.0,Test
6851346,6.0,9.0,Control
9328423,0.0,3.0,Control
9553937,5.0,8.0,Control
1742491,0.0,3.0,Control
2721980,0.0,3.0,Test
2790569,2.0,5.0,Control
3690783,6.0,9.0,Test
9873194,6.0,9.0,Control
1794177,0.0,3.0,Test
3407578,2.0,5.0,Test
7195400,6.0,9.0,Test
2461322,6.0,9.0,Test
4898283,5.0,8.0,Test
37691,0.0,3.0,Test
3692616,6.0,9.0,Control
6642857,6.0,9.0,Control
6075100,3.0,6.0,Test
6725650,3.0,6.0,Control
861868,2.0,5.0,Control
6022944,2.0,5.0,Test
3718601,0.0,3.0,Test
2395001,6.0,9.0,Control
9871504,1.0,4.0,Control
9889459,0.0,3.0,Control
5545424,2.0,5.0,Test
8122369,5.0,8.0,Test
8208182,1.0,4.0,Test
819230,5.0,8.0,Control
9746455,0.0,3.0,Test
6180072,1.0,9.0,Test
2050840,2.0,5.0,Control
1679573,3.0,6.0,Control
3526450,5.0,8.0,Control
1323964,0.0,3.0,Control
466140,6.0,9.0,Test
9970519,5.0,8.0,Test
2897015,6.0,9.0,Test
7889133,6.0,9.0,Control
3209283,6.0,9.0,Test
4383952,6.0,9.0,Control
4374602,1.0,4.0,Test
6448567,4.0,7.0,Control
8523220,3.0,6.0,Test
3627847,5.0,8.0,Control
6695365,4.0,7.0,Control
3343352,1.0,4.0,Control
2337162,3.0,6.0,Control
9571825,4.0,7.0,Test
1014410,6.0,9.0,Test
2328234,6.0,9.0,Test
1057837,2.0,5.0,Control
2341932,5.0,8.0,Test
1274170,6.0,9.0,Test
8832841,1.0,4.0,Control
3073523,6.0,9.0,Control
2763314,5.0,8.0,Control
6748504,0.0,3.0,Test
6668301,6.0,9.0,Test
3327085,6.0,9.0,Control
1477604,1.0,4.0,Control
2291630,4.0,7.0,Test
6331614,5.0,8.0,Test
2048937,0.0,3.0,Test
2006271,4.0,7.0,Control
3797377,6.0,9.0,Test
5842004,4.0,7.0,Control
7654260,0.0,3.0,Control
547252,5.0,8.0,Control
2257692,0.0,3.0,Test
2733998,4.0,7.0,Test
2376452,6.0,9.0,Test
3216812,6.0,9.0,Test
4644036,6.0,9.0,Test
73910,1.0,4.0,Control
2296209,2.0,5.0,Test
6031907,6.0,9.0,Control
735555,5.0,8.0,Test
3800523,3.0,6.0,Test
5812215,5.0,8.0,Test
5491826,5.0,8.0,Control
4635518,3.0,6.0,Control
9250672,2.0,5.0,Test
9600763,6.0,9.0,Test
2027429,0.0,3.0,Control
7932781,0.0,3.0,Test
6529451,6.0,9.0,Control
1827310,6.0,9.0,Test
2958877,3.0,6.0,Test
4827860,2.0,5.0,Test
7192558,1.0,4.0,Test
9063405,1.0,4.0,Test
9967868,1.0,4.0,Test
8036843,3.0,6.0,Test
8119357,6.0,9.0,Test
7926195,1.0,4.0,Control
1864127,5.0,8.0,Test
2515065,4.0,7.0,Control
7419363,6.0,9.0,Test
5330195,0.0,3.0,Control
6500787,6.0,9.0,Control
1663895,0.0,3.0,Test
2423011,6.0,9.0,Control
5331675,6.0,9.0,Test
5215020,1.0,4.0,Control
9333441,0.0,3.0,Test
9624621,6.0,9.0,Control
8555440,6.0,9.0,Test
1807611,0.0,3.0,Test
145106,1.0,4.0,Test
5175513,0.0,3.0,Control
2662438,5.0,8.0,Control
4111496,4.0,8.0,Test
891230,6.0,9.0,Test
9526170,1.0,4.0,Control
3709458,3.0,6.0,Control
5443203,2.0,5.0,Test
6351585,0.0,3.0,Control
4063853,4.0,7.0,Control
1988961,3.0,6.0,Control
3256451,2.0,5.0,Test
4657041,2.0,5.0,Test
7156181,0.0,3.0,Test
8532420,3.0,6.0,Control
2839976,6.0,9.0,Test
9827500,6.0,9.0,Test
2226543,5.0,8.0,Control
158141,2.0,5.0,Test
2785030,5.0,8.0,Test
365845,4.0,7.0,Test
1222857,3.0,6.0,Test
8775978,4.0,7.0,Test
9923135,6.0,9.0,Control
3235465,5.0,8.0,Control
133471,1.0,4.0,Control
5233012,6.0,9.0,Test
2095375,2.0,5.0,Control
5401228,6.0,9.0,Test
3906864,6.0,9.0,Control
6601821,0.0,3.0,Control
7588886,3.0,6.0,Test
8361962,4.0,7.0,Control
2717408,1.0,4.0,Test
2880593,2.0,5.0,Test
6296092,5.0,8.0,Test
6905898,3.0,6.0,Control
2596077,2.0,5.0,Test
2147313,0.0,3.0,Test
9771374,4.0,7.0,Control
5908286,2.0,5.0,Control
4793295,5.0,8.0,Control
8143975,6.0,9.0,Control
1424304,2.0,5.0,Test
9377571,6.0,9.0,Control
9979252,2.0,5.0,Test
8439870,3.0,6.0,Test
6068180,0.0,3.0,Control
8797780,6.0,9.0,Control
8012396,0.0,3.0,Control
1009461,6.0,9.0,Test
2438282,5.0,8.0,Control
5730234,6.0,9.0,Control
7251900,2.0,5.0,Test
6191302,0.0,3.0,Control
6689891,0.0,3.0,Test
7821759,1.0,4.0,Test
1748207,6.0,9.0,Test
6120879,3.0,6.0,Control
8878856,2.0,5.0,Control
6784951,6.0,9.0,Test
8432798,4.0,7.0,Test
1352969,6.0,9.0,Control
3750659,6.0,9.0,Control
2149777,2.0,5.0,Test
4835507,0.0,3.0,Control
845970,2.0,5.0,Test
5551581,2.0,5.0,Test
7877508,5.0,9.0,Test
3761003,0.0,3.0,Test
9122332,0.0,3.0,Test
4421378,6.0,9.0,Control
2215874,6.0,9.0,Test
6116234,1.0,4.0,Test
3936034,5.0,8.0,Control
3541576,6.0,9.0,Test
5590652,2.0,5.0,Control
5766968,0.0,3.0,Test
5262910,3.0,6.0,Control
8780422,6.0,9.0,Test
2675819,4.0,7.0,Control
2836203,2.0,5.0,Control
719630,2.0,5.0,Test
2929982,4.0,7.0,Test
1777685,4.0,7.0,Test
1404657,1.0,4.0,Control
6967611,1.0,4.0,Control
2113091,5.0,8.0,Control
2352363,1.0,4.0,Test
1212666,6.0,9.0,Test
6379127,5.0,8.0,Control
8357927,3.0,6.0,Test
645510,0.0,4.0,Test
3851487,0.0,3.0,Test
5253517,6.0,9.0,Control
5635806,6.0,9.0,Control
3074540,3.0,6.0,Test
4705736,2.0,6.0,Test
9513959,0.0,3.0,Test
284562,5.0,8.0,Test
5268802,0.0,3.0,Test
3840969,6.0,9.0,Control
7952920,1.0,4.0,Control
4305620,0.0,3.0,Test
772587,5.0,8.0,Control
2920218,1.0,4.0,Test
8823843,4.0,7.0,Control
6515192,0.0,3.0,Control
8244884,3.0,6.0,Test
3653861,6.0,9.0,Control
5760156,6.0,9.0,Test
8908629,6.0,9.0,Test
7001501,0.0,3.0,Test
1259336,0.0,3.0,Test
4369390,1.0,4.0,Test
7999274,0.0,3.0,Test
6538746,6.0,9.0,Test
876235,3.0,6.0,Test
9445598,5.0,8.0,Control
8960535,6.0,9.0,Control
1595313,6.0,9.0,Test
1925016,6.0,9.0,Test
7187944,6.0,9.0,Test
2747401,5.0,8.0,Test
8836730,0.0,3.0,Control
8741847,3.0,7.0,Test
1433975,6.0,9.0,Test
4152738,5.0,8.0,Control
1234849,5.0,8.0,Control
66930,1.0,5.0,Test
2340754,3.0,6.0,Control
808084,6.0,9.0,Test
3404259,2.0,5.0,Control
2905655,5.0,8.0,Test
5239105,1.0,4.0,Test
1620429,2.0,5.0,Control
926593,1.0,4.0,Control
2625933,6.0,9.0,Control
6113365,6.0,9.0,Test
6328917,5.0,8.0,Test
1816083,1.0,4.0,Test
2170862,2.0,5.0,Control
4026845,6.0,9.0,Test
2305576,2.0,5.0,Test
1939085,0.0,3.0,Test
3098598,4.0,7.0,Test
7343742,4.0,7.0,Control
8575501,0.0,3.0,Test
9991130,6.0,9.0,Control
8869886,1.0,4.0,Test
2357832,1.0,4.0,Control
8847796,5.0,8.0,Control
7156458,6.0,9.0,Control
4071459,5.0,8.0,Control
4584200,0.0,3.0,Control
5954507,0.0,3.0,Test
6968934,1.0,4.0,Control
3690437,6.0,9.0,Test
552600,2.0,5.0,Control
4110552,6.0,9.0,Test
1994826,3.0,6.0,Control
668996,2.0,5.0,Control
6807563,4.0,7.0,Test
7603714,6.0,9.0,Control
3660919,1.0,5.0,Control
1768907,6.0,9.0,Control
5211253,0.0,3.0,Control
5821298,2.0,5.0,Control
7167482,6.0,9.0,Control
2400957,6.0,9.0,Test
5256648,5.0,8.0,Control
8020669,0.0,3.0,Test
7353823,6.0,9.0,Control
5724791,3.0,6.0,Control
3651747,6.0,9.0,Test
5104880,6.0,9.0,Test
9827824,0.0,3.0,Control
2489490,2.0,5.0,Test
6197961,5.0,8.0,Test
7299364,2.0,5.0,Test
4482137,4.0,7.0,Control
6047402,6.0,9.0,Control
1906514,5.0,8.0,Test
3248832,6.0,9.0,Control
6199931,4.0,7.0,Control
3222647,1.0,4.0,Control
1616828,4.0,7.0,Test
1300224,6.0,9.0,Test
9849901,4.0,7.0,Control
6490503,2.0,5.0,Control
9509464,6.0,9.0,Test
669361,6.0,9.0,Control
9889578,5.0,8.0,Test
6411934,1.0,4.0,Test
715813,6.0,9.0,Control
9359544,2.0,5.0,Test
4352988,4.0,7.0,Control
9229,6.0,9.0,Control
7470491,0.0,3.0,Test
6075049,4.0,7.0,Control
7610751,4.0,7.0,Control
2712519,1.0,4.0,Control
4189206,5.0,8.0,Control
41924,6.0,9.0,Test
2449816,0.0,3.0,Test
3290852,1.0,4.0,Test
1140645,3.0,6.0,Test
2541450,2.0,5.0,Test
451897,2.0,5.0,Control
7916658,5.0,8.0,Test
6837612,6.0,9.0,Test
5410439,5.0,8.0,Control
3075138,0.0,3.0,Test
76775,4.0,7.0,Test
2057277,6.0,9.0,Control
6752440,3.0,6.0,Test
4969168,5.0,8.0,Test
8164670,6.0,9.0,Control
1896026,1.0,4.0,Test
970062,0.0,3.0,Test
5557932,6.0,9.0,Test
3078880,1.0,4.0,Control
6553321,2.0,5.0,Control
4805662,4.0,7.0,Test
8680792,4.0,7.0,Test
3993886,2.0,5.0,Test
3147904,6.0,9.0,Test
1345360,1.0,4.0,Control
7392265,1.0,4.0,Test
8951521,4.0,7.0,Test
9851949,5.0,8.0,Control
7394445,4.0,7.0,Test
4668962,3.0,6.0,Test
4665224,2.0,5.0,Test
1718738,3.0,6.0,Test
6426294,1.0,4.0,Control
7567135,1.0,4.0,Control
1760751,2.0,5.0,Control
6783713,0.0,3.0,Test
7326173,0.0,3.0,Control
3966408,4.0,7.0,Control
8643954,4.0,7.0,Control
886924,4.0,7.0,Test
74564,2.0,5.0,Test
2958543,4.0,7.0,Test
2388642,2.0,5.0,Test
2013566,4.0,7.0,Control
3974422,1.0,4.0,Test
3648823,6.0,9.0,Control
456150,2.0,5.0,Test
4674490,5.0,8.0,Test
4592404,2.0,5.0,Control
3466346,4.0,7.0,Test
4141660,3.0,6.0,Test
1334353,6.0,9.0,Test
6684015,4.0,7.0,Test
5869920,6.0,9.0,Test
5405835,6.0,9.0,Test
8917050,2.0,5.0,Test
6155943,4.0,8.0,Control
4431508,6.0,9.0,Control
5479458,4.0,7.0,Control
2359427,4.0,7.0,Test
1516,5.0,8.0,Test
8277940,6.0,9.0,Control
2382972,6.0,9.0,Control
3880406,0.0,3.0,Test
8926765,6.0,9.0,Control
4412635,6.0,9.0,Test
5430666,4.0,7.0,Test
1605268,0.0,4.0,Test
495547,6.0,9.0,Test
8397479,5.0,8.0,Test
777716,5.0,8.0,Test
7742670,5.0,8.0,Test
8433974,6.0,9.0,Control
4344239,3.0,6.0,Control
8738591,1.0,4.0,Test
36363,6.0,9.0,Test
1330281,1.0,4.0,Test
4104125,1.0,4.0,Test
1967874,6.0,9.0,Test
9423009,2.0,5.0,Control
3703213,6.0,9.0,Test
3662912,0.0,4.0,Control
1567815,0.0,3.0,Control
2173057,6.0,9.0,Test
1262832,0.0,3.0,Control
4224830,0.0,3.0,Control
5319464,1.0,4.0,Test
7168003,6.0,9.0,Test
6770208,6.0,9.0,Test
8484054,3.0,6.0,Test
7342640,0.0,3.0,Test
2561749,5.0,8.0,Test
4304328,1.0,4.0,Control
914747,2.0,5.0,Test
2583871,5.0,8.0,Control
7147633,6.0,9.0,Control
5740316,1.0,4.0,Test
2451760,0.0,3.0,Test
4494555,4.0,7.0,Test
9844061,4.0,7.0,Test
1498505,0.0,3.0,Test
9126610,5.0,8.0,Control
8911088,0.0,3.0,Control
1270300,5.0,8.0,Control
5235584,3.0,6.0,Test
4735879,2.0,5.0,Control
3478523,4.0,7.0,Test
2638326,0.0,3.0,Control
4898296,6.0,9.0,Control
2440502,5.0,8.0,Control
2207829,6.0,9.0,Test
529230,6.0,9.0,Test
7707032,1.0,4.0,Control
8786474,3.0,6.0,Test
114780,4.0,7.0,Control
2481583,2.0,5.0,Test
3798672,6.0,9.0,Control
3179251,6.0,9.0,Control
5725519,0.0,3.0,Test
9775174,0.0,3.0,Test
244304,0.0,3.0,Control
1715432,2.0,6.0,Control
7178945,6.0,9.0,Control
5913431,4.0,7.0,Test
5756246,6.0,9.0,Test
587753,4.0,7.0,Control
6265100,1.0,4.0,Control
9177979,4.0,7.0,Test
8127172,2.0,5.0,Test
1510141,1.0,4.0,Test
2668652,0.0,3.0,Test
7218441,2.0,5.0,Test
1551060,6.0,9.0,Test
688243,0.0,3.0,Test
8760580,0.0,3.0,Test
9326114,6.0,9.0,Test
5899944,6.0,9.0,Test
5949254,6.0,9.0,Control
3704365,2.0,5.0,Test
3715104,2.0,5.0,Test
2578270,4.0,7.0,Control
3318367,6.0,9.0,Test
5573337,2.0,5.0,Test
5278380,4.0,7.0,Test
6371663,3.0,6.0,Control
2085066,2.0,5.0,Test
7559241,6.0,9.0,Test
2003412,6.0,9.0,Test
6198294,3.0,6.0,Test
583207,4.0,7.0,Control
9696703,6.0,9.0,Test
9733729,1.0,4.0,Test
3113731,6.0,9.0,Test
2944544,0.0,4.0,Test
4021585,6.0,9.0,Control
7619764,6.0,9.0,Test
1180047,6.0,9.0,Control
6796240,5.0,8.0,Control
1232453,0.0,3.0,Test
5316980,0.0,3.0,Control
5564419,5.0,8.0,Test
5006106,0.0,3.0,Test
95035,1.0,4.0,Test
9669811,4.0,7.0,Control
5181907,0.0,3.0,Test
627840,3.0,6.0,Control
4043355,6.0,9.0,Control
8394449,3.0,6.0,Control
6014775,1.0,4.0,Test
3169281,6.0,9.0,Control
5086104,5.0,8.0,Test
6374399,2.0,5.0,Test
2576489,5.0,8.0,Test
1680542,2.0,5.0,Test
3165398,6.0,9.0,Control
2311400,2.0,5.0,Test
6526123,2.0,5.0,Control
577488,1.0,4.0,Control
2790745,2.0,5.0,Test
542598,0.0,3.0,Control
1033853,5.0,8.0,Test
2529743,3.0,6.0,Test
9532403,2.0,5.0,Test
2692859,6.0,9.0,Control
5677350,0.0,3.0,Control
6542104,6.0,9.0,Test
3019756,1.0,4.0,Control
8128924,2.0,5.0,Control
4506825,5.0,8.0,Test
8119900,1.0,4.0,Control
9589889,6.0,9.0,Test
1726629,1.0,4.0,Control
9737013,6.0,9.0,Control
7334580,1.0,5.0,Control
7023561,0.0,3.0,Control
4575997,6.0,9.0,Control
1516424,6.0,9.0,Control
7074464,6.0,9.0,Test
3386953,6.0,9.0,Test
5680443,2.0,5.0,Control
4413451,1.0,4.0,Control
7506646,4.0,7.0,Test
2291408,0.0,3.0,Test
7332887,6.0,9.0,Test
2787270,6.0,9.0,Control
7018421,6.0,9.0,Test
8312125,0.0,3.0,Control
3729518,6.0,9.0,Test
3077737,1.0,4.0,Test
1472138,1.0,4.0,Control
3398684,5.0,8.0,Control
2972845,2.0,5.0,Test
6279812,6.0,9.0,Test
1979629,2.0,5.0,Test
3720968,2.0,5.0,Control
4578988,6.0,9.0,Control
3658729,3.0,6.0,Control
8677760,6.0,9.0,Test
1434262,1.0,4.0,Control
5262516,6.0,9.0,Test
9480795,3.0,6.0,Control
8355475,6.0,9.0,Test
5612095,4.0,7.0,Test
4385791,4.0,7.0,Control
8619538,6.0,9.0,Test
6406288,1.0,4.0,Test
3550672,5.0,8.0,Test
115834,2.0,5.0,Control
1830238,0.0,3.0,Test
2718368,4.0,7.0,Control
138741,5.0,8.0,Test
4643327,0.0,3.0,Test
9511159,1.0,4.0,Test
9289178,4.0,7.0,Control
9673982,6.0,9.0,Control
6808577,6.0,9.0,Test
4155073,6.0,9.0,Test
590485,6.0,9.0,Test
908770,2.0,5.0,Test
5354683,6.0,9.0,Control
1301085,3.0,6.0,Test
7943230,6.0,9.0,Control
2889072,0.0,3.0,Test
1841425,2.0,5.0,Control
9557825,6.0,9.0,Test
6488364,0.0,3.0,Test
1096215,6.0,9.0,Test
1653222,3.0,7.0,Test
6726661,6.0,9.0,Test
5776273,2.0,5.0,Control
4354914,6.0,9.0,Test
7281713,0.0,3.0,Control
7252114,3.0,6.0,Control
4934354,2.0,5.0,Test
5854788,1.0,4.0,Control
2047077,3.0,6.0,Test
6800679,6.0,9.0,Test
1969582,2.0,6.0,Test
1289497,3.0,6.0,Control
2462140,5.0,8.0,Control
9142749,0.0,3.0,Test
7516880,6.0,9.0,Control
5911735,6.0,9.0,Test
6263283,6.0,9.0,Control
3610921,0.0,3.0,Test
8632914,1.0,4.0,Control
8909853,3.0,6.0,Test
839800,0.0,3.0,Control
4656772,4.0,8.0,Test
8770437,6.0,9.0,Control
7859805,2.0,5.0,Control
7743470,6.0,9.0,Control
4994001,5.0,8.0,Control
2516714,4.0,7.0,Test
455589,6.0,9.0,Test
7567,1.0,5.0,Control
3404111,3.0,6.0,Control
8548825,2.0,5.0,Test
545350,2.0,5.0,Test
4767149,3.0,6.0,Test
6648633,5.0,8.0,Test
750627,1.0,4.0,Test
5730041,4.0,7.0,Control
6489910,2.0,5.0,Control
6564529,6.0,9.0,Control
9644231,0.0,3.0,Test
1863152,3.0,6.0,Test
5536337,3.0,6.0,Control
3302386,2.0,5.0,Control
7908949,6.0,9.0,Test
3944371,5.0,8.0,Control
2518804,6.0,9.0,Control
3268234,5.0,9.0,Test
6500896,3.0,6.0,Test
4602948,0.0,3.0,Test
7051278,0.0,3.0,Control
1778797,1.0,4.0,Control
8808269,4.0,8.0,Test
2206737,6.0,9.0,Control
5166002,0.0,3.0,Test
5541129,0.0,3.0,Control
4761635,1.0,4.0,Control
370773,6.0,9.0,Test
2405207,2.0,5.0,Test
2998708,1.0,4.0,Test
884881,5.0,8.0,Test
2427319,0.0,3.0,Control
6326243,1.0,4.0,Control
9952350,0.0,3.0,Control
999541,0.0,3.0,Test
9654380,6.0,9.0,Test
5633092,1.0,4.0,Test
8779376,6.0,9.0,Test
5329885,6.0,9.0,Test
9048979,0.0,3.0,Control
3069289,6.0,9.0,Test
5284240,6.0,9.0,Test
8275933,6.0,9.0,Test
6389358,6.0,9.0,Test
590121,3.0,6.0,Control
2858874,6.0,9.0,Control
5395795,1.0,4.0,Control
6041814,6.0,9.0,Control
7957253,1.0,4.0,Test
5677735,0.0,3.0,Control
9209230,1.0,4.0,Test
6566847,2.0,5.0,Test
1901440,0.0,3.0,Test
539094,5.0,8.0,Control
5895605,0.0,3.0,Control
2525382,1.0,4.0,Test
4073560,6.0,9.0,Control
4172892,4.0,7.0,Test
1938766,6.0,9.0,Control
7378177,1.0,4.0,Control
1198324,6.0,9.0,Control
9041204,2.0,5.0,Control
664154,4.0,7.0,Test
3756833,2.0,5.0,Control
8843033,1.0,4.0,Control
1785940,4.0,7.0,Test
5375695,6.0,9.0,Control
2167877,1.0,4.0,Control
6671189,1.0,4.0,Test
4496382,2.0,5.0,Control
1993788,3.0,6.0,Control
222973,1.0,4.0,Test
816595,0.0,3.0,Test
2374934,3.0,7.0,Control
4120229,4.0,7.0,Test
3828797,6.0,9.0,Control
6093785,4.0,7.0,Test
4577314,2.0,5.0,Control
1160215,1.0,4.0,Test
6678867,2.0,5.0,Test
6110105,5.0,8.0,Control
8002094,2.0,5.0,Control
5643813,0.0,3.0,Test
8694523,4.0,7.0,Control
8208998,6.0,9.0,Control
5376525,3.0,6.0,Control
4341826,2.0,5.0,Control
2343430,0.0,3.0,Test
7833565,6.0,9.0,Test
9094850,2.0,5.0,Control
4858186,6.0,9.0,Test
5067166,1.0,4.0,Control
8111781,6.0,9.0,Test
9672716,3.0,6.0,Control
6605764,5.0,8.0,Test
3258618,6.0,9.0,Control
1936828,1.0,4.0,Control
9066243,0.0,3.0,Control
5097988,3.0,6.0,Test
7530822,5.0,8.0,Test
4666259,0.0,3.0,Control
5706691,0.0,3.0,Control
9177631,3.0,6.0,Control
2771409,5.0,9.0,Control
6968302,0.0,3.0,Control
209462,0.0,3.0,Test
2782533,6.0,9.0,Control
2495009,4.0,7.0,Control
1609577,6.0,9.0,Control
4432653,1.0,4.0,Test
5872684,4.0,7.0,Test
4301191,1.0,4.0,Test
1518739,6.0,9.0,Test
1786877,3.0,6.0,Control
3017579,3.0,7.0,Control
8183780,6.0,9.0,Test
5770623,1.0,4.0,Test
4702816,6.0,9.0,Test
5852774,1.0,4.0,Test
