client_id,seniority_per_years,age,gender,number_of_accounts,balance,Variation
9540266,5.0,60.5,U,2.0,59869.69,Test
9466803,11.0,27.0,F,2.0,46131.19,Test
5249648,24.0,57.0,M,3.0,43116.86,Control
3340793,23.0,63.5,F,2.0,187728.19,Test
5599473,22.0,53.0,M,2.0,60434.31,Control
7031553,20.0,34.5,M,2.0,364602.55,Test
8416586,20.0,68.0,F,2.0,90799.16,Test
6076607,20.0,66.5,M,2.0,117213.9,Test
6495904,20.0,62.0,F,3.0,262796.18,Test
6947298,19.0,76.5,M,2.0,1020907.53,Control
1855885,18.0,63.0,M,2.0,317646.71,Control
7767796,16.0,55.5,F,3.0,260531.04,Control
4588065,6.0,39.5,U,2.0,30678.49,Test
9204242,10.0,53.0,M,2.0,63750.4,Test
2513132,12.0,47.5,F,2.0,132119.34,Control
9213605,16.0,29.0,F,3.0,87757.7,Test
3617339,4.0,28.5,U,2.0,25070.46,Test
5232551,16.0,44.5,F,2.0,141588.9,Control
1309732,13.0,70.0,F,2.0,193529.85,Control
9413608,5.0,26.5,M,4.0,30318.25,Control
3264886,7.0,56.5,U,2.0,67517.51,Test
4346422,7.0,27.5,U,2.0,24998.68,Test
7376723,5.0,43.5,U,2.0,41864.31,Test
6985,7.0,61.5,U,3.0,84975.6,Control
3394384,5.0,63.5,M,2.0,49507.0,Test
5492036,16.0,52.0,F,2.0,111006.65,Control
765501,16.0,50.5,M,2.0,31243.95,Control
6791214,5.0,25.5,U,2.0,30433.49,Control
2063805,10.0,34.5,F,2.0,86329.2,Control
1402579,4.0,22.5,U,2.0,30671.59,Test
4343404,6.0,53.0,U,3.0,46806.11,Control
3616512,5.0,48.0,U,2.0,106367.56,Control
2573092,7.0,32.5,U,3.0,81758.94,Test
9045161,29.0,87.0,M,2.0,292618.67,Control
4625653,9.0,59.5,M,3.0,212110.29,Control
7650783,4.0,49.5,U,2.0,27393.36,Test
4691032,27.0,67.0,F,2.0,156650.69,Test
2499274,16.0,45.5,M,2.0,245605.3,Test
8248690,8.0,28.5,U,3.0,59547.98,Test
8682715,34.0,61.0,M,2.0,33483.66,Control
8936124,15.0,35.0,M,2.0,57297.2,Test
8845667,5.0,42.5,U,2.0,137178.97999999998,Control
5830049,7.0,64.5,U,2.0,142933.28,Test
6719433,31.0,55.5,M,2.0,83369.04000000001,Test
4189284,4.0,24.5,U,2.0,34421.57,Control
7830123,13.0,33.5,F,2.0,32868.04,Control
5429994,16.0,23.5,F,2.0,34358.98,Control
5023647,23.0,47.0,M,3.0,67008.62,Control
6741862,22.0,67.0,F,2.0,87566.16,Test
8785403,22.0,72.5,M,2.0,141718.53999999998,Test
2782026,21.0,50.5,M,2.0,53441.44,Test
4548139,20.0,67.0,F,2.0,123216.4,Control
9994194,20.0,33.0,M,2.0,50614.92,Control
1167212,21.0,34.0,F,3.0,29468.64,Test
8368488,6.0,23.5,U,2.0,56940.79,Control
335950,9.0,54.0,F,2.0,49834.16,Control
1914389,13.0,59.5,F,2.0,76440.45999999999,Test
8888588,15.0,19.5,F,2.0,33048.97,Test
176114,4.0,30.5,U,2.0,57637.17,Test
9859629,11.0,45.5,F,2.0,133202.59,Test
7470426,4.0,20.0,U,2.0,37362.57,Control
5984207,16.0,36.0,F,2.0,31529.63,Test
2651167,13.0,29.5,F,3.0,174269.84000000003,Test
7592023,6.0,24.5,U,3.0,56931.54,Control
1950444,12.0,42.0,M,3.0,717290.88,Test
610835,9.0,29.5,F,2.0,30226.42,Test
7181622,6.0,60.0,U,2.0,156234.40000000002,Control
6825042,10.0,35.0,M,2.0,68937.17,Test
5777462,4.0,59.5,M,2.0,55660.87,Test
4596885,12.0,38.0,F,2.0,46518.38,Test
2856567,11.0,74.0,F,2.0,73678.0,Control
4346799,7.0,20.5,U,2.0,29499.78,Test
4073412,13.0,51.0,F,2.0,103412.86,Control
6747667,7.0,71.0,U,2.0,120167.99,Test
2557009,12.0,28.5,M,3.0,50745.36,Control
9352538,15.0,57.5,M,2.0,88767.95,Test
6826954,4.0,41.5,U,3.0,214639.13,Control
2371536,4.0,41.5,U,2.0,123661.32,Control
1154898,27.0,68.5,M,3.0,578428.91,Test
2819916,13.0,34.0,M,4.0,95046.08,Test
4964119,6.0,52.0,U,3.0,124467.13,Control
8062084,5.0,30.0,U,2.0,30121.87,Test
6590564,8.0,61.0,F,2.0,355569.76,Control
4567305,6.0,25.0,U,2.0,40070.99,Control
5902718,16.0,66.5,M,2.0,66223.73999999999,Test
9659583,7.0,22.5,M,2.0,30226.93,Test
3790766,5.0,26.5,U,2.0,44016.33,Control
6646968,15.0,59.0,M,2.0,55124.4,Test
4405328,4.0,58.5,U,2.0,44767.73,Control
8598372,13.0,45.0,F,3.0,66739.29000000001,Test
3170122,14.0,49.5,F,2.0,75114.19,Test
2585770,6.0,37.5,U,2.0,111884.57,Control
5083257,7.0,55.0,U,2.0,260623.28,Test
828566,7.0,61.0,U,2.0,81914.41,Test
8598149,22.0,18.5,M,2.0,33153.84,Control
768793,21.0,45.5,M,2.0,34647.63,Control
8724044,20.0,46.0,M,2.0,54066.16,Test
1640688,20.0,75.0,M,3.0,187420.08,Control
2963023,18.0,64.5,M,4.0,308414.15,Test
7851117,16.0,45.5,M,2.0,99476.67,Control
1311377,8.0,35.0,F,2.0,71150.17,Test
5568938,11.0,53.5,F,2.0,123449.67,Test
1595410,15.0,24.5,F,2.0,78010.39,Test
8825647,5.0,32.5,U,2.0,30768.11,Control
3065804,15.0,36.0,F,2.0,141701.37,Test
5698452,7.0,26.0,U,2.0,43400.01,Control
3325600,18.0,61.5,F,2.0,81848.34,Test
483041,9.0,63.0,M,2.0,372902.69,Control
9980320,6.0,51.5,F,3.0,231341.17,Test
2231989,10.0,67.0,F,2.0,71328.62,Control
2118118,8.0,25.0,U,2.0,33199.46,Test
4605001,27.0,60.5,M,2.0,33559.31,Test
6316734,14.0,42.0,M,2.0,166538.49,Control
4541475,27.0,64.5,F,2.0,211338.03,Control
4676712,6.0,61.5,U,2.0,45739.57,Test
4601112,15.0,65.0,M,4.0,1771680.65,Control
2001821,12.0,69.5,M,2.0,74839.79000000001,Control
1302101,13.0,28.0,M,2.0,34245.96,Control
305251,13.0,27.5,M,3.0,631420.74,Test
6605571,13.0,31.5,F,2.0,27942.91,Test
493311,16.0,53.0,M,3.0,50481.2,Control
8382404,31.0,65.5,F,2.0,27792.29,Control
5468964,6.0,32.5,U,2.0,75075.29000000001,Control
420983,4.0,43.0,U,2.0,174500.72999999998,Test
6017862,14.0,46.5,F,2.0,61987.4,Control
5124158,10.0,57.0,F,2.0,48160.42,Test
5839486,6.0,47.0,U,2.0,73839.75,Test
4375520,3.0,35.0,U,2.0,37688.21,Control
1327847,5.0,28.0,U,2.0,33341.52,Control
3351420,7.0,64.5,U,2.0,339609.74,Control
4985191,8.0,19.0,U,2.0,32350.17,Control
9833861,8.0,28.0,M,2.0,54194.88,Test
4681803,16.0,57.0,M,2.0,57033.63,Control
510186,14.0,28.5,F,2.0,34175.83,Test
8067026,17.0,59.5,M,2.0,69271.07,Control
317351,15.0,56.5,M,3.0,128865.99,Test
1622925,12.0,55.5,M,3.0,69855.5,Test
5425186,10.0,28.5,F,3.0,52359.1,Test
736140,4.0,60.0,U,3.0,45495.12,Control
8080099,8.0,70.0,M,2.0,35581.96,Test
671304,12.0,58.5,F,2.0,25472.51,Control
7089856,24.0,72.5,F,2.0,46856.62,Test
7236884,23.0,55.5,M,2.0,825650.4700000001,Control
5675982,23.0,47.5,M,3.0,630977.75,Control
3828521,23.0,50.5,F,2.0,40718.94,Test
1235798,22.0,48.0,F,2.0,55489.35,Control
9965685,21.0,48.5,F,2.0,52064.17999999999,Test
3804845,19.0,73.5,M,2.0,328661.08,Test
6494639,15.0,33.0,M,3.0,66008.42,Control
8655053,7.0,26.0,U,2.0,70146.98,Test
6811175,4.0,35.0,F,2.0,31807.19,Control
4695835,17.0,55.0,F,2.0,61061.54,Test
946577,7.0,53.0,U,2.0,30938.76,Control
1824825,31.0,55.0,F,2.0,113947.12,Test
651975,16.0,58.5,F,2.0,357080.6,Test
1913462,6.0,54.0,U,2.0,39771.99,Test
2711126,28.0,65.5,M,2.0,82812.79000000001,Control
3411294,15.0,52.5,F,2.0,74729.72,Test
1228964,5.0,31.0,U,2.0,45759.84,Test
9684674,18.0,24.5,U,3.0,98252.13,Control
8254183,6.0,44.0,U,2.0,702575.74,Control
412057,15.0,51.0,M,2.0,75478.56,Control
2308460,13.0,33.0,M,2.0,66144.76,Test
2826729,9.0,72.5,F,4.0,223886.16,Test
6236471,6.0,22.0,U,2.0,25195.26,Test
9620424,16.0,36.5,M,4.0,260625.29,Test
3700934,8.0,24.0,F,2.0,25826.66,Control
5656171,6.0,32.5,U,2.0,47584.78,Control
7326475,10.0,44.0,F,2.0,113291.11,Test
3824498,13.0,66.5,F,2.0,54424.86,Test
8489443,7.0,37.0,U,2.0,60253.16,Test
4188215,8.0,32.5,U,2.0,45351.53,Control
4148066,5.0,45.5,U,2.0,37443.31,Test
4831458,7.0,67.0,U,2.0,56592.32,Test
353727,4.0,21.5,M,2.0,33304.119999999995,Control
8930630,4.0,42.0,F,2.0,42808.26,Test
9256197,7.0,41.0,U,2.0,31207.46,Control
2427579,16.0,38.5,F,2.0,91308.98,Test
8966141,5.0,55.5,U,2.0,605842.99,Test
5132385,24.0,20.5,F,3.0,39436.82,Test
3961127,22.0,41.5,U,3.0,198946.33,Test
2096724,21.0,59.5,F,2.0,75444.83,Test
9157464,21.0,34.0,F,3.0,431075.0,Test
1996689,19.0,52.5,F,2.0,33140.36,Control
3680273,17.0,44.0,F,2.0,85931.73,Test
8750153,4.0,23.0,U,2.0,35342.31,Test
1286768,5.0,22.5,U,2.0,25897.72,Test
6660436,14.0,59.5,F,3.0,180729.89,Test
6029041,5.0,38.0,U,2.0,54071.22,Control
9159706,9.0,42.0,F,2.0,55792.28999999999,Test
1685089,9.0,30.0,M,3.0,100150.91,Control
9296989,5.0,26.0,F,3.0,84938.97,Control
3205312,8.0,55.0,M,2.0,90428.97,Test
7875371,11.0,26.0,M,2.0,52934.4,Test
9179508,8.0,66.0,M,2.0,208743.48,Test
5574967,16.0,56.5,F,4.0,502729.03,Control
3154259,8.0,57.5,M,2.0,91364.51,Control
5316407,14.0,49.5,M,2.0,53287.56,Control
2684004,5.0,70.5,F,2.0,89388.08,Control
5705948,6.0,61.0,U,2.0,138552.16,Control
1709985,6.0,33.0,U,2.0,111017.45,Test
800754,9.0,34.0,M,3.0,131807.62,Test
48448,8.0,67.5,M,2.0,53172.78999999999,Test
644625,5.0,60.5,U,2.0,39790.67,Test
5832072,14.0,42.5,M,2.0,34515.97,Test
2856778,7.0,56.5,U,2.0,273827.23,Test
8957815,11.0,63.5,U,2.0,26900.92,Control
4014888,16.0,62.5,F,3.0,26958.17,Control
5565651,4.0,28.5,U,2.0,32836.38,Control
8022678,6.0,82.0,M,2.0,91120.52,Test
6244483,14.0,33.0,F,2.0,122300.61,Test
1640739,8.0,44.0,M,2.0,45593.69,Test
2655180,11.0,59.0,F,2.0,44430.46,Control
2370747,31.0,89.0,F,3.0,384724.33,Test
7493843,31.0,60.0,M,3.0,1771579.7,Control
4401660,6.0,44.5,M,2.0,58775.25,Control
7623407,4.0,55.5,U,3.0,135275.33000000002,Test
3508537,5.0,73.0,M,2.0,822908.4700000001,Test
4064024,5.0,56.0,U,2.0,54781.21,Test
1263417,9.0,40.0,M,2.0,31418.83,Test
648162,4.0,29.5,U,3.0,44626.99,Control
475258,9.0,50.5,F,2.0,223785.65,Control
604991,14.0,31.0,M,3.0,56824.87,Test
8254556,7.0,48.5,U,2.0,29712.07,Test
6137806,13.0,35.0,F,2.0,66853.79999999999,Control
9006100,7.0,62.5,U,2.0,314820.86,Test
7136865,6.0,67.0,U,3.0,287831.43,Control
8370440,12.0,39.5,F,2.0,143452.41999999998,Test
5467564,6.0,55.5,U,2.0,67003.97,Control
9050518,5.0,65.5,U,2.0,85097.22,Test
530699,15.0,55.0,F,2.0,40555.81,Test
2857733,8.0,65.0,U,2.0,338145.07,Test
2264827,3.0,73.0,U,2.0,51822.72,Control
7561139,16.0,40.5,F,2.0,172036.68,Control
5929749,3.0,32.5,U,4.0,142841.09,Test
9727191,7.0,53.0,U,2.0,40982.58,Test
5315856,14.0,61.0,F,2.0,147324.97,Test
7847129,13.0,28.5,M,2.0,30904.31,Test
1083793,6.0,42.0,U,2.0,63111.47,Control
1305058,8.0,37.0,U,2.0,79917.7,Test
4572747,11.0,45.5,M,2.0,63815.58,Control
4653790,10.0,41.0,M,2.0,26171.1,Test
170507,24.0,67.5,M,4.0,1463656.48,Control
5481343,22.0,60.5,M,3.0,217506.63,Test
4886533,22.0,61.5,F,3.0,260179.86,Test
6855025,21.0,23.5,F,2.0,40348.31,Test
6573458,21.0,46.5,F,3.0,138678.95,Test
6282405,18.0,27.0,M,3.0,81093.93,Control
3797928,20.0,67.5,F,2.0,43725.63,Control
7600852,9.0,31.0,M,2.0,59021.99,Test
1967086,6.0,52.5,U,2.0,67305.23,Control
1242903,12.0,37.0,M,2.0,66506.98,Test
6689922,9.0,66.5,M,2.0,94175.62,Test
6734072,7.0,38.5,U,2.0,53523.49,Control
9642796,13.0,32.5,M,2.0,44192.5,Test
8453230,15.0,55.0,M,2.0,520810.65,Control
872784,6.0,59.0,U,2.0,34254.82,Control
285338,5.0,33.0,F,2.0,30244.61,Test
119599,5.0,33.0,U,2.0,45872.53,Test
229500,13.0,35.0,F,2.0,38431.84,Control
8892030,9.0,57.0,M,2.0,65450.99,Control
695624,8.0,32.0,F,2.0,26119.94,Control
4546077,5.0,30.0,M,2.0,127078.87,Test
4391047,14.0,60.0,F,2.0,51715.03,Control
9045868,5.0,47.0,U,2.0,106840.42,Control
9562735,5.0,55.0,F,2.0,30191.8,Test
726659,6.0,21.5,U,2.0,32282.67,Test
7200691,17.0,70.0,F,3.0,439384.4,Control
4786356,12.0,57.0,F,3.0,227299.98,Control
5968386,13.0,31.0,M,3.0,264354.98,Test
948952,8.0,37.5,M,2.0,216963.6,Test
6025559,14.0,41.0,U,2.0,120976.59,Test
2426068,5.0,55.5,U,4.0,35554.81,Test
5258191,16.0,29.5,F,2.0,40707.5,Test
3522550,6.0,36.0,M,2.0,31522.51,Test
6528295,15.0,58.5,F,2.0,64756.83,Control
9557253,6.0,71.0,U,2.0,190442.91,Control
2541695,6.0,31.5,U,2.0,26824.57,Test
9050950,11.0,40.5,M,2.0,43635.85,Control
8617715,31.0,74.5,M,3.0,28949.64,Control
9376975,10.0,59.5,F,2.0,39921.25,Control
8588400,11.0,75.5,F,2.0,370399.11,Test
9027485,8.0,51.0,M,2.0,129670.73,Test
6491644,13.0,29.5,M,3.0,89968.05,Control
2678474,15.0,67.0,F,2.0,36104.06,Test
7622779,6.0,33.0,U,3.0,609232.4600000001,Control
2578492,7.0,49.0,U,2.0,183453.82,Test
6624110,8.0,27.0,U,2.0,53125.2,Control
3957137,6.0,61.0,U,2.0,82247.89,Control
5935080,5.0,55.5,U,3.0,124873.09,Test
9389266,5.0,41.5,M,2.0,44103.87,Test
5612059,8.0,32.5,U,2.0,71400.76,Test
6534022,28.0,26.0,U,3.0,111324.49,Test
1430829,7.0,51.5,M,2.0,182964.91,Control
8239889,13.0,22.5,F,2.0,33296.03,Control
6189850,3.0,70.5,F,2.0,416299.4,Test
5779665,24.0,72.5,F,2.0,35891.64,Test
8720490,23.0,62.5,M,2.0,48724.81,Control
6625127,22.0,26.5,U,2.0,36195.49,Control
21353,21.0,77.5,F,2.0,25418.25,Control
7869282,21.0,55.0,M,2.0,143911.03,Control
5867763,20.0,59.5,M,4.0,561655.41,Test
2891163,20.0,67.5,F,2.0,45390.41,Control
981261,19.0,64.0,F,2.0,440114.96,Control
994090,17.0,59.0,F,2.0,226737.39,Test
9924413,14.0,58.5,F,2.0,31578.1,Test
3602152,15.0,30.5,M,2.0,122002.03,Test
5981882,14.0,46.0,M,2.0,108899.14,Control
9141990,9.0,39.0,M,2.0,96767.23,Control
2631761,7.0,32.5,U,2.0,43693.74,Test
6509648,36.0,77.5,F,3.0,603443.8500000001,Test
8016176,4.0,21.5,U,2.0,27866.78,Test
2189606,34.0,59.0,M,2.0,50188.69,Control
6741997,4.0,40.5,F,4.0,320957.57,Control
372698,6.0,44.0,U,2.0,29453.42,Control
4064683,5.0,18.0,U,3.0,56172.55,Control
4067691,15.0,54.0,M,2.0,84756.62,Test
6329415,16.0,49.0,U,2.0,35063.89,Control
7270372,15.0,62.5,M,3.0,50940.5,Control
6642950,9.0,63.5,F,2.0,34648.259999999995,Test
9254977,14.0,45.0,F,2.0,30545.87,Control
9787927,10.0,31.5,M,2.0,25680.06,Test
8163927,13.0,78.5,F,2.0,34617.24,Test
7333606,4.0,53.5,U,2.0,32629.35,Test
7225777,15.0,50.0,F,2.0,24410.98,Control
2684246,6.0,44.5,U,3.0,102979.96,Control
3677500,4.0,24.5,U,2.0,29800.57,Test
2408060,15.0,43.0,M,2.0,62243.63,Control
5130944,15.0,69.5,M,3.0,483032.63,Test
7482600,5.0,57.5,U,2.0,61316.66,Test
5077676,23.0,55.5,M,2.0,365896.7,Control
4661376,12.0,33.5,M,3.0,156012.97999999998,Test
1332575,8.0,52.0,M,2.0,52701.17999999999,Test
3651328,6.0,66.0,F,2.0,63529.59,Control
8364167,4.0,50.5,M,2.0,56382.19,Test
8373117,15.0,52.5,M,2.0,88265.93,Test
6284746,9.0,39.0,M,4.0,417360.03,Control
219207,17.0,77.0,M,2.0,35715.03,Test
1363220,15.0,56.0,M,2.0,235528.08,Control
1752038,30.0,86.5,F,3.0,381231.87,Control
5081291,10.0,33.5,F,2.0,24539.5,Test
2983465,14.0,63.5,F,2.0,207850.67,Test
7445362,16.0,46.0,M,2.0,192551.05,Test
8236198,16.0,44.5,F,2.0,44538.65,Control
5922599,8.0,37.0,F,2.0,38784.22,Test
6584723,10.0,28.5,M,3.0,40121.76,Control
3476151,23.0,53.0,F,2.0,83669.94,Control
8975963,5.0,27.5,U,2.0,34525.22,Control
9772437,16.0,56.5,F,2.0,156326.56,Control
7036563,10.0,63.5,F,2.0,311217.08,Test
7218587,12.0,44.5,M,2.0,375112.92,Control
1846712,7.0,25.0,U,2.0,45319.21,Control
4013884,14.0,56.5,F,2.0,33274.94,Test
4659983,14.0,23.0,F,2.0,28411.7,Control
6822709,13.0,49.5,M,3.0,118117.24,Test
4820752,8.0,30.0,U,2.0,30266.4,Test
523530,25.0,48.5,M,4.0,1219670.94,Test
5292870,7.0,29.5,F,2.0,37424.11,Test
5683989,15.0,47.5,M,2.0,28317.8,Test
3112331,5.0,57.0,U,3.0,129742.75,Test
3517900,10.0,27.5,M,2.0,46330.21,Control
2081736,4.0,59.5,U,2.0,38237.45,Control
5460597,5.0,38.0,U,2.0,37715.11,Test
2529019,25.0,58.0,M,3.0,63476.65,Control
5609004,24.0,79.5,F,2.0,269078.02,Control
8120968,24.0,68.0,F,2.0,43297.6,Test
2949607,22.0,48.5,F,4.0,368687.18,Control
663690,20.0,45.5,F,3.0,539182.66,Test
2909421,20.0,54.5,M,2.0,465420.13,Control
7677128,19.0,49.5,M,2.0,24050.62,Control
6374745,17.0,63.0,M,3.0,2206369.14,Test
9481547,11.0,68.0,F,2.0,32895.92,Control
5472122,12.0,59.5,F,2.0,33582.71,Test
8403485,33.0,25.5,F,2.0,31561.87,Test
4457807,4.0,66.0,U,2.0,30122.06,Test
8441811,9.0,60.5,F,2.0,27390.43,Test
3955964,6.0,25.5,U,3.0,130886.3,Control
6862397,5.0,27.0,U,2.0,31166.46,Control
3047764,11.0,27.5,M,3.0,268091.54,Control
8434640,11.0,34.5,M,2.0,34896.28,Test
200598,6.0,49.0,U,2.0,88010.95999999999,Test
8014474,12.0,40.5,M,2.0,679207.86,Control
1192394,15.0,34.5,F,2.0,23808.47,Control
3880791,16.0,46.5,M,2.0,53601.61,Test
4728164,6.0,63.5,U,2.0,158691.76,Control
1697258,5.0,30.5,M,4.0,179336.95,Test
2714945,8.0,27.5,U,3.0,47499.57,Control
1542714,16.0,52.5,F,3.0,106695.77,Control
4355856,13.0,44.5,F,2.0,27497.4,Test
723583,8.0,58.5,M,2.0,24120.32,Test
407327,5.0,30.5,U,2.0,32720.87,Control
883739,11.0,36.0,M,2.0,99275.88,Test
3108513,10.0,65.0,F,2.0,603351.2100000001,Control
2528424,6.0,27.0,U,2.0,44319.49,Test
8320449,5.0,25.0,U,3.0,84731.2,Test
1810442,6.0,35.5,U,2.0,51774.78999999999,Test
1744570,14.0,48.0,F,4.0,1148774.47,Control
2256976,13.0,52.5,F,2.0,70765.89,Test
1657876,6.0,35.0,U,3.0,65082.47,Test
9202764,12.0,57.0,F,3.0,134041.37,Control
2209032,14.0,37.0,M,2.0,44983.45,Test
9554795,11.0,43.5,F,2.0,26434.14,Test
5156210,6.0,24.5,U,2.0,32279.83,Test
643892,5.0,31.0,U,2.0,25236.35,Control
8403671,15.0,67.5,M,2.0,58316.55,Control
221779,9.0,36.5,M,2.0,34760.08,Test
8272661,8.0,40.0,U,2.0,170397.49,Control
1304706,7.0,28.0,U,2.0,30201.49,Control
5633088,13.0,44.5,F,2.0,26814.65,Test
8802310,23.0,29.5,M,2.0,238006.22,Control
8153393,23.0,64.0,F,2.0,279468.96,Control
4279215,22.0,59.5,F,3.0,56383.5,Test
2722728,21.0,33.0,F,3.0,180521.11,Test
4492437,20.0,68.0,M,2.0,66791.12,Control
7302465,19.0,53.5,F,2.0,38112.94,Test
6195730,18.0,68.5,F,2.0,272711.26,Test
1168106,18.0,39.5,M,3.0,68947.73999999999,Test
6758838,18.0,38.0,U,2.0,120125.35,Test
763479,6.0,22.5,F,2.0,43384.19,Test
7627941,10.0,46.0,M,2.0,74598.51999999999,Test
6209729,14.0,38.0,F,2.0,90842.27,Test
9534462,14.0,44.5,M,2.0,121623.33,Control
5801163,7.0,25.0,U,2.0,36462.12,Control
9298439,31.0,69.0,M,3.0,990405.45,Control
3100769,13.0,41.0,M,3.0,128303.47,Control
2426725,5.0,53.0,U,3.0,42017.16,Test
2769178,6.0,32.0,U,2.0,207893.97,Control
2844839,12.0,61.5,F,2.0,38363.66,Test
3851221,4.0,58.0,U,2.0,38841.55,Control
6076878,3.0,45.0,U,2.0,47629.13,Control
2263285,29.0,63.5,M,3.0,926294.78,Test
7588380,5.0,48.5,U,2.0,72940.23999999999,Control
2547981,6.0,33.0,U,3.0,145531.26,Test
4630439,9.0,28.0,M,2.0,33818.02,Test
7020198,13.0,51.0,F,2.0,62962.79,Control
1353393,6.0,69.0,U,2.0,201943.54,Control
4608096,7.0,31.5,U,2.0,68552.43,Control
5206621,10.0,36.0,M,2.0,35298.72,Test
3941993,8.0,30.5,U,2.0,30197.42,Control
1909002,5.0,25.0,U,3.0,57380.05,Control
8576266,34.0,58.5,M,3.0,842051.4700000001,Control
8981928,19.0,51.0,M,2.0,49106.39,Test
9628857,9.0,35.5,F,3.0,97832.58,Control
809578,9.0,25.5,M,2.0,57811.53,Test
9912563,9.0,34.5,F,2.0,56902.92,Control
1077479,5.0,40.5,U,2.0,48554.01,Test
6862532,11.0,36.0,F,2.0,212613.81,Test
7011684,6.0,46.0,F,2.0,34809.82,Test
3346987,6.0,64.5,F,2.0,260593.43,Test
6233209,16.0,64.5,M,2.0,49110.38,Test
5154838,5.0,27.5,U,2.0,31046.99,Test
6784908,7.0,53.0,U,4.0,81435.58,Control
9194226,32.0,78.5,M,3.0,1512687.21,Control
3553567,12.0,43.5,F,2.0,147514.86,Test
2361582,12.0,52.0,F,3.0,58725.24,Test
7426124,6.0,25.5,U,2.0,54755.17999999999,Test
7378754,6.0,65.5,U,2.0,122402.99,Control
2132534,5.0,51.0,U,2.0,28881.65,Control
168266,23.0,56.5,M,3.0,666583.76,Test
8788056,22.0,83.5,F,3.0,468239.59,Test
5071488,22.0,44.0,F,2.0,42316.45,Control
260843,22.0,62.0,F,3.0,197673.46,Test
9547977,21.0,79.0,F,2.0,654190.12,Test
1501476,20.0,50.0,F,3.0,376104.7,Test
9192401,18.0,65.5,U,3.0,362400.75,Control
6915006,18.0,54.5,F,2.0,87470.6,Test
545252,9.0,27.0,U,2.0,54802.36,Control
6844069,13.0,30.5,F,2.0,29419.41,Control
6121736,11.0,30.5,M,3.0,57910.8,Control
9323446,12.0,56.5,M,2.0,46813.73,Control
7196697,6.0,63.0,U,2.0,252953.31,Control
5652807,13.0,55.0,M,2.0,111401.22,Control
7429311,6.0,43.0,U,3.0,36911.06,Test
104190,5.0,24.0,U,2.0,30677.45,Test
2425861,15.0,42.0,F,2.0,82519.64,Test
6780970,15.0,42.0,M,2.0,103493.06,Test
561052,14.0,39.0,M,2.0,53005.28,Control
9158093,11.0,59.5,F,2.0,192962.89,Control
5112825,4.0,51.5,U,2.0,78799.22,Test
6937976,14.0,39.5,M,2.0,79188.29000000001,Test
8282834,15.0,34.5,M,2.0,81582.35,Control
1072778,6.0,45.0,U,2.0,100173.32,Test
225103,7.0,32.5,U,3.0,51819.34,Control
6846369,7.0,57.0,U,3.0,96765.6,Control
1278477,5.0,45.0,U,2.0,29747.5,Test
1172841,10.0,26.0,M,2.0,94639.79,Test
704957,9.0,55.5,F,2.0,87217.82,Control
825006,5.0,29.5,U,2.0,43891.36,Control
2709237,14.0,69.5,U,2.0,154579.47,Test
7871483,6.0,66.5,F,2.0,198996.56,Control
2720755,7.0,60.0,U,2.0,130873.35,Control
4773363,7.0,66.0,U,2.0,87263.34,Control
2095849,13.0,63.0,F,2.0,54936.85,Control
5456641,5.0,62.5,U,3.0,42821.8,Test
5931801,35.0,67.0,F,2.0,56592.76,Control
5929008,13.0,46.0,U,2.0,59539.5,Control
1514011,27.0,61.0,F,3.0,1420529.6,Test
6663225,16.0,40.5,F,2.0,47445.45,Control
193111,8.0,40.0,F,2.0,44121.28999999999,Test
3118894,10.0,40.0,M,2.0,32063.87,Control
8918355,15.0,36.5,F,2.0,93337.31,Test
1760972,29.0,54.0,F,2.0,281164.01,Control
5845981,4.0,51.5,U,2.0,47803.44,Test
7124527,9.0,25.5,F,2.0,33420.94,Control
2585001,13.0,40.0,F,2.0,25543.45,Test
4008010,13.0,33.5,F,2.0,25292.72,Control
7865356,6.0,41.0,U,2.0,702272.8500000001,Control
2768988,8.0,64.0,U,2.0,40372.22,Test
9382892,15.0,48.0,F,2.0,32422.51,Test
5360956,13.0,33.5,M,2.0,66965.14,Control
6160780,6.0,27.5,U,2.0,57825.37,Test
8577432,14.0,41.0,F,2.0,117911.39,Control
3413149,12.0,53.5,M,2.0,340140.59,Test
9434878,23.0,70.5,M,3.0,252353.1,Test
5147197,23.0,63.5,F,4.0,707533.5700000001,Control
7188255,20.0,43.5,M,3.0,134265.31,Test
9476892,20.0,31.0,F,3.0,54383.14,Test
4245199,21.0,65.5,M,2.0,36261.43,Test
9955650,14.0,58.5,F,2.0,52206.65,Test
8941091,12.0,56.5,M,2.0,106922.05,Test
9750722,6.0,31.0,U,2.0,52329.59,Test
9696002,6.0,33.5,U,2.0,40177.62,Control
819616,7.0,64.0,U,2.0,47653.0,Control
9201597,4.0,30.5,F,2.0,46481.35,Control
8212752,9.0,72.0,F,2.0,66861.47,Test
6422659,11.0,57.0,F,2.0,83314.81,Control
9037504,6.0,21.5,U,2.0,29698.72,Test
1343618,12.0,36.0,F,2.0,40302.32,Test
9975849,14.0,55.5,F,2.0,35217.42,Control
8338173,14.0,62.0,M,2.0,36123.28,Control
3331216,6.0,30.5,U,2.0,56619.69,Test
9993047,8.0,55.0,M,2.0,37517.14,Control
268972,10.0,59.5,M,2.0,131982.18,Control
5734300,14.0,30.5,F,2.0,75357.32,Test
