client_id,Variation
9726591,Test
3353040,Test
233312,Test
3388144,Control
4374222,Test
3908093,Control
8984450,Control
4220565,Test
8264467,Test
574136,Control
9292391,Test
7119919,Control
3130099,Test
7984069,Test
6097544,Test
979778,Test
8707005,Test
6076607,Test
5020123,Test
1300694,Test
8499329,Control
3349040,Test
5508268,Control
5941144,Test
8076343,Control
3272462,Test
750766,Test
888682,Control
6244133,Test
3835303,Test
9584266,Control
8454778,Test
9574316,Control
4035366,Control
4702003,Control
3952364,Control
1650896,Test
138395,Control
6692086,Test
2489460,Control
3960280,Test
3574793,Test
72221,Control
1425785,Test
3069378,Control
9634085,Control
4943650,Test
148076,Control
5494638,Test
9550519,Control
4058187,Control
9815086,Control
9549571,Test
273721,Test
5171446,Test
7910014,Control
3773516,Control
3263636,Test
2220546,Test
5033521,Control
4832297,Test
3082507,Control
1963938,Test
2370747,Test
2319496,Test
4029048,Control
1474213,Control
9397189,Control
2768437,Test
2550100,Control
7540446,Test
2352141,Test
9883336,Test
3039602,Test
6399488,Test
7679440,Test
6198022,Control
5247830,Control
4877364,Test
9607187,Test
3500630,Control
7628536,Control
5823627,Control
6705487,Test
6584442,Control
9361103,Control
6122432,Control
6323047,Control
7033412,Test
520530,Test
9048979,Control
2634035,Control
1076454,Control
3954242,Test
5581468,Control
9166493,Test
4528533,Test
89693,Test
2300994,Control
285619,Control
5811937,Test
8883335,Test
8314183,Test
994090,Test
2805504,Control
8377586,Test
3071700,Test
6501568,Test
850828,Test
4758838,Control
3829697,Control
7024103,Control
6172702,Control
3370035,Test
6667105,Control
2478030,Test
9623489,Test
943794,Test
7144491,Test
8181803,Test
3177871,Test
3416877,Control
2660120,Control
2667550,Test
9380808,Control
4931650,Control
3239977,Test
7652076,Test
8808033,Test
9163259,Control
4724224,Test
3923641,Test
2760923,Test
2698101,Test
8157893,Control
9262828,Control
1011263,Control
8569160,Control
8114712,Test
9253156,Test
8592056,Test
6791845,Test
3680890,Control
1364356,Control
7250450,Control
4518527,Test
6120307,Control
5439077,Control
9159526,Control
538600,Test
2006518,Control
9719526,Control
7875563,Test
8984082,Test
4870070,Control
4325419,Test
6293541,Test
873963,Control
3126841,Control
8685018,Control
689630,Test
8670757,Control
9079865,Test
4879237,Test
7733500,Test
7714801,Test
1683664,Control
8213887,Control
1153234,Test
8196602,Test
8102582,Test
1812263,Test
361306,Control
9616872,Control
114542,Test
2685095,Test
3433836,Test
5085938,Control
7054811,Test
6587026,Control
9147095,Test
8097910,Test
6313605,Test
9484494,Test
1640739,Test
136978,Test
6643372,Test
4568327,Control
7573293,Control
7092079,Test
5315297,Test
3837550,Test
2068954,Control
9588333,Control
5884191,Test
2056656,Test
6023415,Test
9114360,Test
1391630,Control
5061610,Test
1486850,Control
3255508,Test
5425529,Test
5412691,Test
332287,Test
1326458,Control
7490608,Control
8517414,Control
6133626,Control
4015993,Test
7745725,Test
9077544,Control
9045161,Control
7372519,Test
3571028,Test
3123158,Test
2769429,Test
1549430,Test
8337723,Test
2692143,Test
61650,Test
7833990,Test
1256390,Test
1538557,Control
1842548,Control
2517465,Test
6640236,Test
7404909,Test
1006456,Control
2433851,Control
7893738,Test
8947417,Test
7909733,Control
5244179,Control
6868984,Control
4399935,Control
9928220,Test
9314624,Test
7950766,Test
2646824,Control
588424,Test
7103902,Control
8235124,Test
9489239,Control
8974088,Control
6608763,Test
2899242,Test
3174716,Control
9073948,Control
3855683,Control
8360030,Control
6310137,Control
5744690,Control
6965013,Test
1367442,Test
3493560,Test
375504,Test
6597238,Test
1131700,Control
5768114,Test
9278844,Test
6400280,Control
9160960,Control
8205983,Test
6526572,Control
7177216,Test
2437348,Test
5161244,Control
4760156,Control
7760221,Control
9218276,Test
4285382,Control
3914712,Test
3519710,Control
1077656,Control
2694432,Test
7474982,Control
7074517,Control
5050473,Control
2772323,Test
7617417,Control
391817,Control
6088001,Test
8598364,Test
1051082,Control
6312909,Test
2778117,Test
8642933,Test
5812236,Test
4990904,Control
3366593,Test
2145029,Test
8536134,Control
3317639,Test
8535521,Test
9166062,Test
1339878,Test
6299026,Test
8736993,Test
9445016,Control
1377017,Test
2628355,Control
3097679,Control
4124100,Test
5629710,Test
7551444,Test
1988002,Control
6115276,Control
4442495,Test
1217231,Test
9797544,Test
1828116,Control
7140838,Test
4165591,Test
8403485,Test
4454345,Control
6727553,Control
7093538,Control
7174843,Test
6009927,Control
1394255,Control
6992305,Test
3789829,Control
2479277,Control
4871965,Control
5817789,Control
4399643,Test
7401312,Test
8081536,Test
5421524,Test
2721873,Test
3784531,Test
1384555,Control
4681803,Control
5893876,Test
4843711,Test
9985298,Test
6474741,Control
842397,Test
3797296,Test
4560132,Control
3468586,Test
2232833,Test
6717584,Test
6149311,Control
9753307,Control
8107088,Test
3265866,Control
6500076,Test
1851383,Test
7741639,Control
4254249,Test
6991815,Control
3017509,Control
7302980,Test
5761113,Test
1963440,Control
2240811,Test
5999506,Control
1470622,Test
2061668,Control
6997046,Test
5976113,Test
5308678,Control
4150493,Control
9517536,Control
2113100,Test
6948012,Test
2274696,Control
7429692,Control
8317305,Test
7767586,Test
1013029,Test
9004347,Control
6698031,Test
4330533,Control
3635906,Control
7864698,Control
4219703,Test
4444070,Test
9964910,Test
9651358,Test
6493766,Control
2988371,Test
3497667,Test
7339107,Test
664154,Test
8351676,Control
9173661,Test
4851986,Control
3605451,Test
2657386,Control
6734507,Control
2511499,Test
8539397,Control
6501135,Test
6197648,Test
546664,Control
9855544,Test
1329282,Test
8574276,Test
5120495,Control
5916405,Test
1262295,Test
4848304,Control
2290722,Test
2566430,Control
8679798,Test
4925079,Test
8544228,Control
8814439,Test
8416791,Test
1457497,Test
2649126,Control
771782,Test
1118699,Test
5139771,Test
7131560,Test
4069169,Test
8565313,Test
1191060,Test
202371,Test
3021430,Test
3893928,Test
4891782,Control
2626187,Test
113597,Test
2259039,Test
6219097,Control
2217976,Test
4197171,Control
8531881,Test
5631954,Control
1210533,Test
5219381,Test
1143145,Test
7330117,Control
52309,Test
9978958,Test
2594508,Test
5086559,Control
1493662,Control
4142199,Test
7964421,Test
8384531,Control
654835,Control
8832236,Test
4061104,Test
2203560,Control
9268382,Control
275210,Test
663690,Test
2293999,Control
1357971,Control
156945,Control
3553394,Control
5732937,Test
6713641,Control
305572,Control
9635331,Control
9519014,Test
6620418,Test
6652996,Control
6884826,Control
2226478,Control
4209639,Test
6518414,Control
494576,Test
2313651,Test
8390524,Control
2319061,Test
8734655,Test
5124527,Test
6413226,Test
3886087,Test
3568302,Test
3452580,Test
4366198,Test
1132034,Test
1406631,Control
9557333,Control
1733552,Control
1659172,Test
6238531,Control
6583420,Control
1999950,Test
8227952,Test
3664748,Control
2785387,Control
3102998,Test
2730316,Control
2740441,Control
2537139,Control
8535768,Test
266315,Test
9082728,Test
6886577,Test
9368220,Test
7521632,Test
5144063,Test
6623612,Control
8782655,Control
8897392,Test
7137234,Test
6422805,Test
5127982,Control
8841408,Test
6637216,Test
1829847,Test
8341199,Control
688969,Control
519927,Control
6833535,Test
2013589,Control
350524,Test
6425263,Control
4316328,Test
8526245,Control
1478871,Test
7691372,Test
985404,Test
9973919,Test
6374282,Test
3240957,Control
2197946,Test
7019113,Control
948823,Control
6670822,Control
125273,Control
2308976,Control
8754424,Test
3233122,Control
1044199,Test
5436214,Test
1146836,Test
4211028,Control
4094074,Control
6508011,Test
8968297,Control
1232223,Test
8110944,Test
3968836,Test
1084286,Test
7529663,Test
1945276,Test
4389711,Control
2968242,Test
8615085,Test
5923931,Test
1621600,Test
2551891,Test
23276,Control
5202033,Test
5996903,Test
600754,Test
7107543,Test
7005269,Control
4812012,Control
5099372,Control
2813563,Test
3492538,Control
9516710,Test
3928547,Test
9803388,Test
808084,Test
9277380,Test
248317,Test
1989165,Control
1466151,Test
4755413,Test
6490913,Control
7042270,Control
344960,Control
2454173,Control
7849272,Control
3127574,Test
6308806,Control
9353814,Control
4312279,Test
6013539,Test
5326530,Control
9397910,Control
3681183,Test
9141735,Control
3743953,Test
9242550,Test
7019589,Test
372698,Control
5431148,Test
8525671,Control
9631936,Control
4995081,Test
5342378,Control
988635,Test
6611712,Control
5434913,Test
9733107,Control
7759469,Test
6978265,Control
7171199,Control
6153555,Test
7335101,Control
2891163,Control
7580314,Control
6518049,Test
5376723,Control
59860,Control
1960597,Test
9546908,Test
2212962,Test
751833,Control
6352249,Control
5494657,Control
8928774,Test
6437044,Control
2836704,Control
292768,Control
8264976,Test
4993368,Control
5819141,Control
268415,Test
3104701,Control
4900129,Control
9126175,Test
3190600,Control
2634263,Test
1240744,Test
7084556,Test
2732545,Test
3658118,Control
3495911,Test
7853443,Test
1431817,Control
8861406,Test
277068,Test
3185322,Control
985481,Control
2204440,Test
7362110,Control
4412599,Control
9272592,Control
3726482,Control
7565697,Test
5157019,Test
7829080,Test
1412125,Control
1529671,Test
7255317,Test
342684,Control
4440197,Test
9785209,Test
6436120,Test
5927926,Control
2016678,Test
6296471,Test
4900955,Test
2485231,Control
5713299,Test
214594,Control
8705152,Test
846205,Test
6545023,Test
5618896,Test
867018,Test
258829,Control
5298248,Control
4266619,Test
4662897,Test
5139624,Test
1537702,Test
2439771,Control
6798836,Control
9845705,Test
3169281,Control
3629140,Control
9480124,Control
1601236,Test
9864385,Control
8841544,Test
8354188,Test
6008901,Test
3206719,Control
2200120,Control
2488155,Control
5206621,Test
2214260,Control
836428,Control
1655754,Test
2390810,Test
7403333,Test
6199973,Control
8803514,Test
6378155,Test
2418775,Test
1243160,Test
1366281,Control
5613599,Test
658163,Control
5257748,Test
6652948,Control
7885704,Test
3865233,Control
7667625,Test
8016176,Test
608014,Control
4753030,Test
5810662,Control
2594883,Test
79679,Control
6745024,Test
650109,Control
6840065,Test
8020096,Test
4691855,Test
4796258,Control
1672891,Control
7961209,Control
4700323,Test
4273312,Control
3463938,Control
8438572,Control
7768424,Test
2835689,Test
2970524,Test
268908,Control
5076263,Test
5723200,Control
6061814,Control
4481489,Test
8619982,Control
803476,Control
9888844,Test
948941,Control
8159854,Control
2291989,Test
2328158,Control
8432888,Control
9246286,Test
493608,Test
9967744,Control
1066044,Test
2563727,Control
7464120,Test
3149820,Control
3249076,Control
574898,Test
3450553,Control
8312319,Test
4628890,Control
7443147,Control
8661139,Control
2344028,Control
6361486,Test
8444884,Test
5599870,Test
5251671,Control
8999959,Control
7086102,Test
2263743,Test
1544817,Test
1848821,Control
3965955,Control
2186943,Test
7768954,Test
4326386,Control
8857044,Control
650022,Test
9467449,Test
7819786,Test
4465005,Control
3602591,Control
1902079,Test
7264575,Test
8378623,Test
3682246,Test
8531945,Test
8987005,Test
9370587,Test
5429994,Control
3877680,Control
1861239,Test
7409536,Test
4630395,Control
6325520,Control
207387,Test
5243725,Test
3210992,Test
4644757,Test
5084229,Control
3002873,Control
7128894,Control
3344729,Test
2498729,Control
1092660,Control
309009,Test
109413,Control
2695351,Test
6148387,Test
3603652,Test
7160870,Control
391167,Test
3306367,Control
648763,Control
3125489,Control
1015574,Test
6090963,Test
2095043,Control
6867447,Control
4316529,Test
9507433,Control
9872848,Control
8243871,Control
6312898,Test
4402639,Test
4803289,Control
1192815,Control
5854788,Control
2586304,Control
7068614,Control
4477456,Control
1504166,Control
5310152,Control
4547422,Control
886616,Test
7657707,Control
6675312,Test
6627468,Control
4837653,Test
7205145,Test
9858493,Control
5876311,Test
7564346,Control
9310498,Control
8268739,Test
7405035,Control
8812865,Control
9925000,Test
3503591,Test
9080198,Test
3696592,Control
2270844,Control
9456594,Control
9147228,Control
2881753,Control
7332483,Test
5160270,Test
7319328,Control
9319758,Test
8780660,Test
7306750,Control
1792992,Test
4189206,Control
194686,Control
7440286,Test
6901276,Test
1911384,Test
1772712,Test
3672168,Test
493083,Control
5949254,Control
7460136,Control
8872308,Test
4617343,Control
5027770,Test
9917249,Test
135917,Test
8064081,Control
9216032,Test
6097938,Control
7974545,Control
8820443,Control
2955506,Control
9201661,Test
5588796,Control
525448,Test
4630987,Test
9205510,Test
4482418,Test
274798,Control
8386668,Control
4772911,Test
9995400,Control
4142755,Test
5825556,Test
6747667,Test
1960844,Control
3567859,Test
1851755,Control
6319777,Test
5385682,Test
2820006,Test
5596165,Test
1572093,Control
5468075,Test
9518543,Control
1651096,Test
2435494,Control
3937985,Test
4359943,Control
4684324,Control
2681891,Control
4871666,Test
1879536,Test
1821665,Control
6132220,Control
199386,Test
7592638,Test
2717283,Test
6648294,Control
429957,Control
1825436,Test
6645565,Test
3644304,Control
2013566,Control
8449611,Control
5632085,Control
953722,Control
7861081,Control
9168022,Test
1604907,Control
903191,Control
2672446,Test
50053,Test
6631446,Test
5849813,Test
8071131,Control
8436848,Control
1367035,Test
417642,Control
8916656,Test
3568441,Control
2870699,Test
1956823,Control
9483870,Test
80126,Test
440328,Test
2530870,Test
7405321,Test
3275704,Test
1090208,Test
3833983,Test
6448014,Control
6753156,Test
1025369,Control
3143271,Test
9953363,Test
2014514,Control
2634727,Control
629259,Control
5250186,Control
5417393,Control
4906459,Control
269751,Test
5713590,Test
6999674,Control
6091298,Test
313591,Test
4027346,Test
9365765,Test
5901964,Control
4839015,Control
5907969,Control
4009335,Test
1887329,Control
2365737,Test
7029071,Control
878675,Control
9647384,Control
3977654,Control
8680937,Test
3994533,Control
509544,Control
2936563,Test
2525521,Control
5090382,Control
5233962,Test
3099452,Test
4814613,Control
1255626,Control
1166575,Test
9807800,Control
5974893,Test
7400219,Control
9219212,Test
6191242,Test
7217265,Control
9209531,Test
6986759,Test
8003993,Control
5900557,Control
7197227,Control
4734537,Test
8919237,Control
4515949,Test
5298822,Control
7351660,Control
4083986,Test
8319955,Control
7294785,Control
8763977,Control
8281643,Test
4494220,Test
3254765,Control
3762172,Control
2503742,Test
3677469,Control
8720702,Test
744365,Control
211694,Test
6316427,Test
2824256,Control
9620458,Test
938227,Test
3527757,Test
114459,Control
960388,Control
2025859,Test
916366,Test
4219309,Control
8743848,Control
5378149,Control
369940,Test
7370972,Test
7761667,Control
1936570,Test
3676830,Control
5078603,Control
6634404,Test
1728517,Test
6093698,Control
4421155,Test
8365468,Control
5608551,Test
4042433,Control
4537923,Test
1106203,Test
2686544,Control
4321297,Control
8860154,Control
203797,Test
2691102,Control
6103153,Control
2846232,Test
6171366,Control
7673436,Test
7774372,Test
1047671,Test
6695350,Test
4598217,Control
4858186,Test
4717657,Control
9902742,Control
5287546,Control
7729535,Test
4126206,Test
6256172,Control
711827,Control
7726525,Test
1284972,Control
5563800,Test
5035892,Control
1786699,Control
2030016,Control
7985857,Control
8638273,Control
8078763,Test
7342600,Test
1138371,Test
4366496,Test
2273671,Test
5430137,Control
3082752,Test
4907055,Test
3542792,Test
1456421,Control
6235867,Test
1329405,Test
7994671,Control
8386504,Test
4998418,Control
460269,Test
312199,Test
647081,Test
4252909,Control
9224876,Control
1279165,Test
2458866,Test
3342070,Test
7982728,Test
7994740,Test
1093152,Control
2890412,Control
1986076,Test
3161669,Test
1128925,Control
614475,Test
6202486,Test
9678419,Test
5377104,Test
2877692,Test
3332551,Test
9639923,Control
3466317,Control
1844826,Control
4422146,Control
7465124,Test
1193217,Control
206428,Test
3638154,Test
3995477,Control
5597360,Control
6143642,Test
906029,Control
805960,Test
8456202,Control
9990056,Test
927541,Test
5574306,Test
